rotulo,esq_x0,esq_y0,esq_z0,esq_x1,esq_y1,esq_z1,esq_x2,esq_y2,esq_z2,esq_x3,esq_y3,esq_z3,esq_x4,esq_y4,esq_z4,esq_x5,esq_y5,esq_z5,esq_x6,esq_y6,esq_z6,esq_x7,esq_y7,esq_z7,esq_x8,esq_y8,esq_z8,esq_x9,esq_y9,esq_z9,esq_x10,esq_y10,esq_z10,esq_x11,esq_y11,esq_z11,esq_x12,esq_y12,esq_z12,esq_x13,esq_y13,esq_z13,esq_x14,esq_y14,esq_z14,esq_x15,esq_y15,esq_z15,esq_x16,esq_y16,esq_z16,esq_x17,esq_y17,esq_z17,esq_x18,esq_y18,esq_z18,esq_x19,esq_y19,esq_z19,esq_x20,esq_y20,esq_z20,dir_x0,dir_y0,dir_z0,dir_x1,dir_y1,dir_z1,dir_x2,dir_y2,dir_z2,dir_x3,dir_y3,dir_z3,dir_x4,dir_y4,dir_z4,dir_x5,dir_y5,dir_z5,dir_x6,dir_y6,dir_z6,dir_x7,dir_y7,dir_z7,dir_x8,dir_y8,dir_z8,dir_x9,dir_y9,dir_z9,dir_x10,dir_y10,dir_z10,dir_x11,dir_y11,dir_z11,dir_x12,dir_y12,dir_z12,dir_x13,dir_y13,dir_z13,dir_x14,dir_y14,dir_z14,dir_x15,dir_y15,dir_z15,dir_x16,dir_y16,dir_z16,dir_x17,dir_y17,dir_z17,dir_x18,dir_y18,dir_z18,dir_x19,dir_y19,dir_z19,dir_x20,dir_y20,dir_z20
dois,0.0,0.0,0.0,-0.20953028618994632,-0.469986025095503,-0.0017776338825025598,-0.1749078522076002,-0.893317248889629,-0.07434138409313126,0.01140343303723445,-1.1448253548125642,-0.1384555239011785,0.19557912258813903,-1.2321555594591274,-0.20561530901730868,-0.10142743111441557,-1.017206367937592,-0.30341241306797734,-0.20314941784224172,-1.6635523693165235,-0.4134886017625896,-0.23629866877731484,-2.0497494718033185,-0.46440905972215224,-0.2439523899567556,-2.3481683265267264,-0.49393080158084324,0.1820602078745722,-0.9832873845975384,-0.32826807407587083,0.3329589427276693,-1.653313119418635,-0.4032074701602737,0.4389391614763128,-2.0602726128354885,-0.4186878390731328,0.5278672830779361,-2.328934060960466,-0.43117054439690145,0.3914371415545119,-0.8669813851773144,-0.3238315157648081,0.3827654350951769,-1.3595935201757203,-0.3323016433195944,0.2669764604225983,-1.2853856196138513,-0.24127752971473043,0.18901695809524177,-1.1172813001103206,-0.17582025613258592,0.5294703297824506,-0.7239183426158842,-0.32044419370728977,0.42415387361453116,-1.0681134615498917,-0.3035312072658698,0.3113741719640189,-1.0072308951563873,-0.20591624306918566,0.26469763672416385,-0.8691348000009282,-0.12486225313178595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dois,0.0,0.0,0.0,-0.2071879048612914,-0.48548850046248687,-0.007722379148054244,-0.16261057768130155,-0.9208353145319176,-0.0857181739079595,0.0429913088981888,-1.1585834230877325,-0.1538605831503836,0.24183581124978365,-1.2225464181392698,-0.2254710608164088,-0.09280654633873604,-1.0292550933741307,-0.31771371908878615,-0.19164121667227738,-1.6780839771962097,-0.42134851172882054,-0.21925956167781654,-2.0628830209208,-0.4653793709985432,-0.22233737258302952,-2.362258119095641,-0.4914302087687738,0.19141458419146287,-0.9815092750243419,-0.3439351789358033,0.34670787814653903,-1.6606878206935454,-0.41716740154426335,0.45739998169410273,-2.072565764120364,-0.43105160685242894,0.553078569736157,-2.344711146995034,-0.44324759108434675,0.40134294210144794,-0.8559404263552983,-0.3400122688730404,0.3978923194016821,-1.3666860395502896,-0.34950581076867554,0.27692498280549355,-1.2957500730553528,-0.2601047515393626,0.19619132053498378,-1.126572607882436,-0.19592754993048506,0.5411645465825811,-0.708240684120509,-0.3370976142634319,0.4390514778713369,-1.0793474169765402,-0.31952841527090364,0.3244618956434845,-1.02335855803395,-0.22099738746242473,0.27702889011619186,-0.8828330565215506,-0.1405259138817381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dois,0.0,0.0,0.0,-0.20972488486430096,-0.480156374881786,-0.011501114271024557,-0.16989241439824507,-0.9152426530967515,-0.0899303136387928,0.033574212215962435,-1.1520142872682662,-0.15772976773867417,0.22879736669150352,-1.2112224016467275,-0.2287657208687783,-0.09316745017904486,-1.0250538790412007,-0.3207101752381793,-0.19540521537691122,-1.6881089081898233,-0.4270667444384279,-0.22523770103789836,-2.0746514768399917,-0.4717189533771411,-0.2297619485307476,-2.3750148700443807,-0.49772198913123816,0.1913936022872457,-0.9815133666963032,-0.3433779848356224,0.34181204624882483,-1.6612954968618188,-0.4200294769120412,0.4519552094471579,-2.068752840010807,-0.43482359574464946,0.5482421061115512,-2.339725875975364,-0.44658520728638373,0.40183486611401653,-0.8599482344093161,-0.3363494453224849,0.388770666782442,-1.3657119182882322,-0.35017680031253673,0.2727020008391413,-1.282884299930147,-0.2618211106565385,0.1960039025357238,-1.108446227131551,-0.19645008134459077,0.5425503504714139,-0.715740999251409,-0.330552271647322,0.4300448959371008,-1.0831338977072023,-0.31876751041419626,0.31561573273258037,-1.0254278198588462,-0.223934867816749,0.26955705219008036,-0.886205098517477,-0.14436987286448108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dois,0.0,0.0,0.0,-0.21181823975521427,-0.4755059262484942,-0.005867900689297771,-0.17709296014313083,-0.8983679463469293,-0.0845358862207136,0.01803822030594751,-1.1350801951115506,-0.15560107351797017,0.21172847537971573,-1.2049306891533231,-0.23028722625498782,-0.10123363880548722,-1.0230376826046883,-0.3118551475772197,-0.20184997490562306,-1.6905189500578113,-0.42774523741602705,-0.2350514697188593,-2.0811751694158476,-0.47799523124582,-0.2424197439568956,-2.381707817674329,-0.5039488741832271,0.18240217770627032,-0.9832240057931917,-0.33970948211628843,0.3451779961554654,-1.6757227427967918,-0.41716830105103625,0.4559618740187992,-2.079239435182982,-0.4284055234473383,0.5505430059065713,-2.3455204835339334,-0.43470332298279496,0.3961115457046796,-0.8554199737411029,-0.33919426912568673,0.3926726034298116,-1.343958858717747,-0.3537753526083479,0.27855487666046275,-1.2604813038810634,-0.26227826572700635,0.20541596829658126,-1.0909771621416169,-0.1929565356440598,0.5386691124146662,-0.6971573699929342,-0.3397973476299976,0.4447899379432924,-1.0435313038281184,-0.3220124354867549,0.33866455497025344,-0.9780950074762453,-0.21761045947376795,0.2970449570227659,-0.838915481364827,-0.1302225095046703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.22597034932911372,-0.6199420723098792,-0.09085616029170099,-0.07703321811996858,-1.2337367126323018,-0.23139726281654394,0.2880988408900404,-1.5645743280578928,-0.3174970427078369,0.5171764583393634,-1.6987271033312472,-0.407856189231882,-0.2044078951640451,-1.2454242262498971,-0.625651051131794,-0.1153544855622201,-2.111167660679508,-0.7954925314488862,-0.06308520106572757,-2.632612063243281,-0.854942255352374,-0.03963264377556092,-3.058326751715613,-0.8837839097035148,0.07516017539816601,-0.9971714737366473,-0.6533271482077923,0.3413530793367896,-1.9801964610607166,-0.8706140365995825,0.48342112349908123,-2.5149403957934666,-0.9389789585851569,0.5564055287969689,-2.9121941612482014,-0.9655472194171623,0.37181120690017333,-0.7428736516557135,-0.6377615205810887,0.7952206557672186,-1.6321115361435834,-0.8371589648573,0.9974421654689349,-2.15558461021922,-0.8805860318858032,1.1283940299639916,-2.512410337984753,-0.8820394834665563,0.6314957565416236,-0.5355294715244867,-0.6013057134591752,0.7814612509494105,-1.2598273769520532,-0.6841262468870389,0.6443357951818441,-1.4107319517812356,-0.6067314429972254,0.5401831704234092,-1.4151149589478704,-0.539429431526966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.1580738592255849,-0.5881799621430267,-0.08250319656858632,0.017091805978760012,-1.1280992647179788,-0.21123343286472512,0.3903857330676522,-1.3946467380437093,-0.2992615274017721,0.6335528096276639,-1.4621103116704395,-0.39715911266294246,-0.11126746866125095,-1.1774252367819051,-0.53153706610825,-0.035898854888178844,-1.9744579174899137,-0.6689831039971675,0.015106953319497995,-2.45116729691606,-0.7163737497244947,0.03313660736124032,-2.845392852844895,-0.7471145266242877,0.15832429747444757,-0.9873871666318247,-0.5718867700058282,0.4052184133256371,-1.8688945685575862,-0.7661195944663417,0.535289994723734,-2.4047163559490774,-0.8520192229621064,0.598644135760678,-2.8143208929504855,-0.9008194474194546,0.42381509410601126,-0.7708264769149504,-0.5756116503465848,0.8020145019840054,-1.5324468438017087,-0.7683285461793274,0.9896093311213883,-1.9639191305457049,-0.8428301254632335,1.10480712584548,-2.252189099429683,-0.8715271535362734,0.6523097708873101,-0.5904356335431278,-0.5625726260985577,0.7481409167528003,-1.1820996235179186,-0.6719997622417438,0.6045541330017699,-1.216148516969154,-0.6424716246145473,0.500221040377476,-1.1543255035709463,-0.6122033556039448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.129410901079524,-0.5914777211430439,-0.07446272733721404,0.05892255768175969,-1.129682611939045,-0.18271826459328397,0.43443327734211573,-1.3485699854880169,-0.25754888824428457,0.6544561580256288,-1.396156010716358,-0.34053072751460267,-0.09761372184758814,-1.1797012046381172,-0.4466893681476171,-0.02544413268225325,-1.9468094364336854,-0.579603374947529,0.029145621099543124,-2.411610246488636,-0.6378807129776208,0.06281754578422137,-2.7867705479851694,-0.6778321079843864,0.1540586890352062,-0.9880616986467767,-0.4926212524616355,0.3731869026542594,-1.8252214511975358,-0.6689254118256466,0.4916138412798651,-2.330142244308309,-0.7619132663065505,0.5507098700224118,-2.7151632500350003,-0.8185406429493092,0.4116605658908186,-0.7605666513353547,-0.5088763433153611,0.7791517250320227,-1.5244967873607786,-0.6926441447274809,0.950293506460861,-1.9087060544595122,-0.7679312885937971,1.0498122649865007,-2.1639289942105147,-0.7991345611786872,0.6378737812416158,-0.5579001461765418,-0.5103420744635189,0.7547237553671088,-1.1481420515372995,-0.6217991759475929,0.6233432625392021,-1.1710749919836747,-0.59163428822156,0.5229338095688153,-1.08789330097479,-0.5595514114219539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.1258089007257167,-0.5678410857822176,-0.021262571640142492,0.06268278714086227,-1.0445791170756842,-0.1169120398432388,0.43726366350717566,-1.1966511364706358,-0.1756044254554864,0.6600761438471437,-1.217765825985759,-0.24052217800699868,-0.06489926800321166,-1.135493882695768,-0.45442947651709453,-0.03532913688099437,-1.8158085068452419,-0.5557024002780468,-0.03365875428082449,-2.232540358999061,-0.5785146032451958,-0.033200746148519845,-2.588961500498957,-0.5976051874221464,0.1796016985569579,-0.9837394115696777,-0.4902704291612707,0.33858425241874157,-1.751466083494624,-0.6753680361088701,0.42645839498202814,-2.2130482230788835,-0.7581692769661678,0.47686411218382013,-2.5803180727384185,-0.8065956150039763,0.42402986210601096,-0.7969132628597015,-0.48225267592714155,0.7509421723163345,-1.4314167814611312,-0.6659706960856054,0.917811214523701,-1.8012294389933423,-0.7387724963412157,1.035329804796436,-2.075004481187696,-0.7655982112522803,0.626945476272734,-0.6407461119288494,-0.4479379377582112,0.6505866270384947,-1.1861441937976935,-0.527043404137469,0.4659495634631921,-1.212286377735365,-0.4902658505935238,0.36780626103458053,-1.1775815910016794,-0.4606388468487971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.11015026247936789,-0.5857955120665528,-0.004238371914107716,0.08285264904154498,-1.0636093055917886,-0.0808790796564737,0.44671828580242084,-1.1990188384790137,-0.13169787332901114,0.6671518069429747,-1.2261806604612857,-0.18907524350699714,-0.055492509743907154,-1.129468014414325,-0.3803745276375005,-0.030107452018069327,-1.7892876712362293,-0.47728350488427995,-0.023987567979057337,-2.203818674243632,-0.5026087584642007,-0.02329728248670087,-2.5607970507659794,-0.5248501998581332,0.18357989664763247,-0.9830047922298469,-0.4351618192425307,0.3343971254702797,-1.727801064771291,-0.6080579222235917,0.4191935195938821,-2.201708683934302,-0.697817913338641,0.4638459578015981,-2.586430299375365,-0.7546719420699763,0.420938211762223,-0.7955490278720415,-0.45214851381778415,0.7463274940683933,-1.4255145727478795,-0.6331827988127645,0.9209923800637826,-1.7899155779884413,-0.7151065342569654,1.0417611518560916,-2.064752776194102,-0.7502073749996874,0.6219728274357822,-0.6325407275821909,-0.4439909487873222,0.6625248933166723,-1.1811829323877212,-0.5304450137943701,0.4880283122239376,-1.2289370946012665,-0.5031167259053204,0.38563037364359604,-1.2030584503820665,-0.4814370241919485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.09875262056616883,-0.5962181954261413,-0.012073560381854502,0.10349637629669609,-1.0707552032782408,-0.08735599420207474,0.46936290555041416,-1.208075679496016,-0.14033521408763527,0.6893093385218615,-1.235514916120102,-0.1962337224010796,-0.048565261266119174,-1.1258155831300558,-0.34889847394036166,-0.045044988294980395,-1.790523077099443,-0.44173649779901947,-0.048036503807298965,-2.2092609654199817,-0.4620394096822862,-0.04702344195035581,-2.569430776454475,-0.48108367117097467,0.19458903261429245,-0.9808848599026462,-0.4051706749344908,0.32889488942636014,-1.7245257820443647,-0.5795544023037252,0.4196468364300596,-2.2037511255282936,-0.669305936100976,0.4785785806962179,-2.595104466187578,-0.7235285804766901,0.434832674609246,-0.7968208205443003,-0.42865073772663925,0.7553121902095267,-1.4269447106542477,-0.6137003482333393,0.9269635897311989,-1.781618134697,-0.6935609297982731,1.0394005878606343,-2.046137095966346,-0.7222353473556155,0.6370764072938705,-0.6366362635020981,-0.42982472258785004,0.6799832618601813,-1.2119240862441436,-0.5167251920727813,0.5176770947598978,-1.2893563462549023,-0.49080094207814956,0.42124349093582786,-1.2843164804983487,-0.467665390506405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.11423553976643057,-0.5401817910291391,-0.01773662654906801,0.048787434272141,-1.0125562638668844,-0.08361300838616265,0.3784246425362256,-1.1739906758096437,-0.13370779889129192,0.6002989245371065,-1.2104951032789455,-0.18618979672172162,-0.06650629534387208,-1.105913417020891,-0.27175072977232195,-0.08163716125638414,-1.7655525797820844,-0.35057984177053625,-0.08995522038918738,-2.1530760086993097,-0.3685121929282698,-0.10281955037119614,-2.4729260962515904,-0.3814305252222107,0.16693881579552314,-0.9859672569516639,-0.3253772253523177,0.2849776511077037,-1.7406411216895656,-0.4457698092643375,0.3693640338737797,-2.1919070062067294,-0.5087536068920463,0.42386733965907597,-2.5358414152577295,-0.5465399328684422,0.39551250681728556,-0.807229397253929,-0.35631004766872476,0.6892504541247586,-1.4410802917173031,-0.4967659806718849,0.8267367921889163,-1.772058403642715,-0.5616712955170693,0.9094751464499827,-2.0067872228279087,-0.5873848050295789,0.5928209171370928,-0.6282448725939389,-0.37087254102220846,0.6428797120144591,-1.1483278688620164,-0.450303839116423,0.5085089028636646,-1.1844510868441969,-0.4247151877745371,0.41790224854078833,-1.136546139761528,-0.3985206602969393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.11714266692964875,-0.5443600523349272,-0.007585920299893235,0.04647592391861584,-1.0086025858435195,-0.061278205919851225,0.3659894178374312,-1.1622903859918237,-0.10619865488100545,0.574926931209911,-1.1945352479334364,-0.1577646418084924,-0.05461962472040571,-1.095871774710017,-0.23552055292158136,-0.07560427542805308,-1.7303482766152114,-0.3139534677863266,-0.08487559740285501,-2.1250628610460294,-0.34330241234297354,-0.08958346752592225,-2.444436626494109,-0.3650538109644412,0.18412543363624054,-0.9829027544412857,-0.29890513908759914,0.287863684911805,-1.7139830794958422,-0.40104413387567794,0.36663798967296674,-2.1597777306139574,-0.46283063600435936,0.423039048943764,-2.48113790248559,-0.503906323502913,0.40857542803126257,-0.8041697638799973,-0.34253007804903013,0.6839522429823014,-1.4323732436804524,-0.4654558208563185,0.7958508852323695,-1.7163194278051364,-0.5226056964504171,0.8561250301199258,-1.895985550749963,-0.547919895205012,0.5965398772622764,-0.625923409098328,-0.37236376177476055,0.6381094421443125,-1.1172517480209492,-0.44797414084035564,0.513465301224072,-1.139613544880444,-0.4223619328448687,0.4318640122499583,-1.07477815510614,-0.39725915443925663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.10885441354374548,-0.5353803949876988,0.00776505200129811,0.05828840741540035,-0.9925078501306195,-0.0380813163622851,0.3605452085844551,-1.1389743157626924,-0.07669215575222506,0.5668247329169092,-1.1763917993815975,-0.12278483142208345,-0.037670528950722024,-1.0884133599088268,-0.21481061734608978,-0.05645861323028734,-1.7008362236897343,-0.28368111074709434,-0.06397926934208098,-2.087419318471093,-0.30609270051474896,-0.07066171279223112,-2.404423984336082,-0.3244271904048757,0.1975208864633734,-0.9802986786743737,-0.28042262049211175,0.3060224453033511,-1.6898691539515354,-0.38122832521154176,0.38049485599431443,-2.119369082554137,-0.44168486197669427,0.427034730146787,-2.4459558468322915,-0.4808306359087717,0.41629279632880734,-0.810020966283034,-0.32474442738336673,0.684867456366376,-1.440060516468174,-0.4436831758470719,0.8043460525915519,-1.7665769756094947,-0.5029375147076641,0.8780098877579491,-1.999871747152603,-0.5316248014769259,0.598108525278454,-0.6359151458362037,-0.3530037698414677,0.6345127643544116,-1.129105547821833,-0.4205910615932994,0.5032674272977896,-1.1788672312883315,-0.39394451764514127,0.4189185403522877,-1.1432324945607037,-0.3706233136378396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.10497871857033356,-0.5432784820259641,0.02085299638290158,0.05825896133753906,-0.9986402237434228,-0.026770242373785762,0.3713177906278492,-1.1350434893773151,-0.06560648544564364,0.5994970535580414,-1.17892472581429,-0.10889122536449325,-0.07359720400167709,-1.0931788260190636,-0.2052503525207766,-0.09950547237908088,-1.6979446537564162,-0.2592328920162443,-0.10634195553148372,-2.057583722976866,-0.26429675438610334,-0.11003774316757386,-2.3620985721944048,-0.2726522812254995,0.14624742247088157,-0.9892480434252187,-0.27229951287597615,0.2622153952740008,-1.6945709332205383,-0.3632352431973264,0.32935799568495516,-2.1045232436427463,-0.40976375617408106,0.36786422992847323,-2.422124572269158,-0.44155969532021644,0.36540840062819996,-0.8245464467568019,-0.31753334655739784,0.6440040203611428,-1.4272108543264255,-0.43992862167499275,0.7512328783190091,-1.7891052051822265,-0.5131259482476249,0.8109925640856881,-2.0666907791857647,-0.5538632752634006,0.561839425526889,-0.6462671506905329,-0.34280918611427996,0.5879862671386096,-1.0938345979382351,-0.4116948393828217,0.4346889582308569,-1.097106962063164,-0.3923482822053078,0.3298321650627465,-1.0337108951549299,-0.37807177839338185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres,0.0,0.0,0.0,-0.1502571220746773,-0.563342772951971,-0.000244916504638684,-0.011028610395354337,-1.0396080977118702,-0.056992949140519854,0.30158327053935224,-1.2089098856481688,-0.10086193687124448,0.5275094653912408,-1.259958073813635,-0.1535340793123711,-0.11850353914057127,-1.0921662053155536,-0.26544905599131513,-0.15077271128882447,-1.749025435914059,-0.34341296494459644,-0.1578335698951976,-2.1610226365417637,-0.36076839772302494,-0.1559220335954343,-2.4895927891780585,-0.37208490256669424,0.13850483008705602,-0.9903617581684764,-0.3272197145298297,0.2550312774017439,-1.7691476975154974,-0.43264342657322347,0.31909573665322527,-2.2292577983504547,-0.48005092646782394,0.35605548524774466,-2.560425463739573,-0.5066265154790487,0.3821487269809975,-0.8272564670867454,-0.36550967615572383,0.6150912198201971,-1.5466953742579859,-0.49238468454633066,0.6902629846628764,-1.944810799467894,-0.553453620451491,0.7312033390711064,-2.222371183190414,-0.5814194436484522,0.5850862127167846,-0.6545723567766427,-0.3858431008189674,0.5735100208679565,-1.1837651281174508,-0.460178247179882,0.41602979383032124,-1.2206895995552127,-0.4318646869083655,0.31985483822474664,-1.1640507675674263,-0.4051969416809556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
